psmiles,value
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,5.9115
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,5.9384
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,5.6172
*NC(C)C(C)C(*)=O,6.1482
*Nc1cccc(C(*)=O)c1,4.1556
*Nc1ccc(C(*)=O)cc1,3.7503
*CCCNC(=O)CCC=CCCC(=O)N*,5.7523
*CC=CCNC(=O)CCC=CCCC(=O)N*,5.3865
*CCCCCCCCNC(=O)CCC=CCCC(=O)N*,5.2366
*CCCCCCCCCCNC(=O)C(C)=C(C)C(=O)N*,4.9889
*Cc1ccc(C(=O)N*)cc1,5.0419
*NC1CC(CCC(*)=O)C1(C)C,5.7546
*CCCCCCCCCNC(=O)CCC=CCCC(=O)N*,5.6551
*CCCCCCNC(=O)C1CC1(C)C(=O)N*,6.1739
*CCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,4.9311
*CC1CCC(CNC(=O)CCCC(=O)N*)CC1,6.0036
*CC1CCC(CNC(=O)CCCCCC(=O)N*)CC1,5.787
*CC1CCC(CNC(=O)CCCCCCC(=O)N*)CC1,5.8707
*CC1CCC(CNC(=O)CCCCCCCC(=O)N*)CC1,5.7062
*CC1CCC(CNC(=O)CCCCCCCCC(=O)N*)CC1,5.7331
*CC1CCC(CNC(=O)CCCCCCCCCCC(=O)N*)CC1,5.9594
*NC1CCC(CCC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,5.7235
*Nc1ccc(NC(=O)CCCCC(*)=O)cc1,4.5219
*Nc1cccc(NC(=O)CCCCCCC(*)=O)c1,4.8656
*Nc1ccc(NC(=O)CCCCCCC(*)=O)cc1,4.498
*Nc1ccc(NC(=O)CCCCCCCCC(*)=O)cc1,4.5375
*Cc1ccc(CNC(=O)c2cccc(C(=O)N*)c2)cc1,4.6753
*CCC(=O)N(*)C,5.368
*CCCCCCCCCCC(=O)N(*)C,5.7405
*CCCCCCCCCCCC(=O)N(*)C,5.8019
*CCC(=O)N(CCN(C(=O)CCN1CCN(*)CC1)C(C)C)C(C)C,4.3463
*C(=O)CCN(C)CCN(C)CCC(=O)N1CCN(*)CC1,4.9845
*C(=O)C1CC(OC(C)=O)CN1*,4.1614
*C(=O)C1CCCN1*,5.5773
*NC(CCCCN)C(*)=O,5.1712
*C(=O)CNC(=O)C1CCCN1C(=O)C1CCCN1*,5.248
*NC(CSC(=O)OCc1ccccc1)C(*)=O,5.0387
*NC(CC(=O)OCCC)C(*)=O,5.0074
*NC(CC(=O)OCc1ccc(Cl)cc1)C(*)=O,5.1636
*C(=O)C(C)NC(=O)CNC(=O)C1CCCN1*,5.7716
*NC(C)C(=O)NCC(=O)NCC(=O)NCC(*)=O,5.9084
*NC(C)C(=O)NCC(*)=O,5.7945
*NC(C)C(=O)NC(CCC(=O)OCC)C(=O)NCC(*)=O,5.3361
*NC(C)C(=O)NC(C)C(=O)NCC(*)=O,5.7884
*NC(C)C(*)=O,6.0729
*C(=O)NCCCCCCCCCCNC(=O)c1ccc(*)nc1,4.5311
*C(=O)NCCCCCCNC(=O)c1ccc(*)nc1,4.574
*C(=O)NCCCCCCNC(=O)c1cccc(*)n1,4.786
*C(=O)NCCCCCCNC(=O)c1ccncc1*,4.5298
*C(=O)NCCCCCCNC(=O)c1cncc(*)c1,4.9388
*C(=O)NCCCCCCNC(=O)c1cc(*)c(C)nc1C,5.2417
*C(=O)NCCCCCCCCNC(=O)c1ccc(*)nc1,4.7836
*C(=O)NCCCCCCCCNC(=O)c1cncc(*)c1,4.7551
*CCCCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,5.2644
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,5.142
*CCCCCCC(=O)NCCCCCCNC(=O)CCCO*,5.9827
*CCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCCO*,5.9843
*CCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCO*,6.0291
*CCCCC(=O)NCCCCCCNC(=O)CCCO*,5.9543
*CCCCCCCCC(=O)NCCCCCCNC(=O)CCCO*,5.9837
*CCCCCCNC(=O)C(=O)N*,5.1495
*NNC(=O)CCCCCCCCC(*)=O,6.0464
*NNC(=O)CCCCC(*)=O,5.6711
*C(=O)c1ccc(C(=O)N2CCN(*)CC2)cc1,4.6128
*C(=O)CCN1CCN(CCC(=O)N2CCN(*)C(C)C2)CC1,4.9509
*C(=O)CCC=CCCC(=O)N1CCN(*)CC1,5.4878
*C(=O)c1cccc(C(=O)N2CCN(*)CC2)c1,4.7816
*C(=O)C1CC1C(=O)N1CCN(*)CC1,5.7206
*CCOCC(=O)NCCNC(=O)CO*,5.9751
*Nc1ccc(CC(C)(C)NC(=O)CCCCCCCCC(*)=O)cc1,4.455
*NC(C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(*)=O)C(C)C)C(C)C,5.7985
*NC(C)C(=O)NCCCC(*)=O,5.7766
*CC(C)C(=O)N*,6.0647
*NC(CSSCc1ccccc1)C(*)=O,4.9511
*CCC(=O)NCC(=O)N*,6.1234
*C(=O)C(NC(=O)C1CCCN1C(=O)C1CCCN1*)c1ccccc1,5.0377
*NC(C(*)=O)C(Cc1ccccc1)c1c[nH]cn1,4.764
*NC(C(*)=O)C(C)CC,5.462
*NC(CC(C)C)C(*)=O,6.106
*NC(COC(C)=O)C(*)=O,5.9781
*NC(Cc1ccc(OC(=O)OCc2ccccc2)cc1)C(*)=O,4.9567
*NC1CCCC1C(*)=O,5.8804
*CC(C)(CCCC)C(=O)N*,6.0622
*CC(C)(CC)C(=O)N*,5.7057
*CC(C)(CCC)C(=O)N*,5.8261
*C(=O)NC1CCCC(*)O1,6.2047
*CC1CCCC(CNC(=O)CCCCCCCCCCC(=O)N*)C1,5.83
*CC1CCCC(CNC(=O)CCCCCCC(=O)N*)C1,5.9323
*CNC(=O)CC(=O)N*,6.3692
*NC(CC(=O)OCc1ccccc1)C(*)=O,5.316
*NC(CCC(=O)OCCCC)C(*)=O,5.5734
*NC(CCC(=O)OCc1ccc(Cl)cc1)C(*)=O,5.2897
*NC(CCC(=O)OCCCl)C(*)=O,5.9169
*NC(CCC(=O)OCCC)C(*)=O,5.8843
*CCCCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N*,5.8056
*CCCCCCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N*,5.7027
*NC(C)CCCCC(*)=O,5.5854
*CCCCCCCCCCCCCCCCCCCCCC(=O)N*,5.9891
*NNC(=O)C(=O)NNC(=O)CCCCCCCC(*)=O,4.4307
*NC1CC1NC(=O)C1CC1C(*)=O,5.9042
*CCCCCCNC(=O)CCCCC(=O)NCCCCCCNC(=O)C(=O)N*,5.2635
*CCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,5.992
*CCCCCCNC(=O)C(CCCCCCCCCCCCCCCC)C(=O)N*,6.0328
*CCCCCCNC(=O)C(CCCCCCCCCCCCCCC)C(=O)N*,5.9375
*CCCCCCNC(=O)C(CCCCC)C(=O)N*,5.7089
*NNC(=O)c1cccc(C(=O)NNC(=S)c2cccc(C(*)=S)c2)c1,3.2068
*CCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,5.9457
*CCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,5.7457
*CCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,5.855
*CCCCCNC(=O)CCCCCCCCC(=O)NCCCCCNC(=O)C(=O)N*,5.7501
*Nc1ccc(NC(=O)CCCCCCCC(*)=O)cc1,4.5152
*Nc1ccc(NC(=O)CCCC(*)=O)cc1,3.9291
*NNC(=O)c1ccc(C(=O)NNC(=S)c2cccc(C(*)=S)c2)cc1,3.5899
*CCCCNC(=O)CCCCCCCC(=O)NCCCCNC(=O)C(=O)N*,5.3591
*CCCCNC(=O)c1cccc(C(=O)N*)c1,5.1173
*CCCCNC(=O)CCCCCCC(=O)NCCCCNC(=O)C(=O)N*,4.7855
*CCCNC(=O)CCCCCCCC(=O)NCCCNC(=O)C(=O)N*,4.7768
*CCCNC(=O)CCCCCCCCC(=O)NCCCNC(=O)C(=O)N*,5.3556
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*)cc1,5.5873
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCC(=O)N*)cc1,5.288
*CCCCCCc1nc2cc(NC(=O)CCCCCCCCC(=O)Nc3ccc4oc(*)nc4c3)ccc2o1,4.6818
*Nc1ccc(NC(=O)CCCCCC(*)=O)cc1,4.5224
*CCCCCCCCCCCCCCCCCC(=O)N*,6.0841
*CCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,5.7103
*NC(Cc1ccccc1)C(*)=O,5.5152
*Nc1ccc(-c2ccc(NC(=O)c3cc(C(*)=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,3.1781
*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(*)cc3)cc(S(=O)(=O)c3ccccc3)c2)cc1,3.3682
*CCCCCCNC(=O)CCCCC(=O)NCC(=O)N*,5.8188
*Nc1c(C)c(C)c(C(=O)c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)c(C)c1C,3.4801
*Nc1ccc(C(=O)c2c(C)c(C)c(C(=O)c3ccc(NC(=O)c4ccc(C(*)=O)cc4)cc3)c(C)c2C)cc1,3.4851
*NNC(=S)c1ccc(C(*)=S)cc1,3.4154
*CCCCCNC(=O)O*,6.3761
*C(=O)OC1CCN(*)CC1,5.5791
*OC1CCC(NC(*)=O)CC1,6.28
*CCOC(=O)NCCCCCCNC(=O)O*,6.1814
*CCOC(=O)NCCCCCCCCCNC(=O)O*,6.3118
*CCOC(=O)NCCCCCCCCCCNC(=O)O*,6.2273
*CCCOC(=O)NCCCCCCNC(=O)O*,6.2372
*CCCCOC(=O)NCCCCCCNC(=O)O*,6.3532
*CCCCOC(=O)NC1CC1NC(=O)O*,6.3078
*CCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,6.932
*CCCCCOC(=O)NCCCCCCNC(=O)O*,6.4123
*CCCCCOC(=O)NC1CC1NC(=O)O*,6.2104
*CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,6.5795
*CCCCCCOC(=O)NCCCNC(=O)O*,6.0865
*CCCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,6.7703
*CCCCCCOC(=O)NCCCCCCNC(=O)O*,6.343
*CCCCCCCOC(=O)NCCCCCCNC(=O)O*,6.2664
*CCCCCCCCOC(=O)NCCCCCCNC(=O)O*,6.1519
*CCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,6.1384
*CCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,6.2165
*CCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,6.2681
*CCCCCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,6.1958
*CCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,6.2416
*CCCCCCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,6.3322
*CC1CC1COC(=O)NCCCCCCNC(=O)O*,6.2321
*CC1CC1COC(=O)NC1CC1NC(=O)O*,6.5515
*C(=O)OCC1CC1COC(=O)N1CCN(*)CC1,5.9115
*CC#CCOC(=O)NCCCCCCNC(=O)O*,6.3946
*CC(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,6.4212
*CC(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,7.202
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,6.3766
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,6.897
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,6.4368
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,6.8832
*CCOC(=O)Nc1cc(NC(=O)O*)ccc1C,5.1142
*CCCOC(=O)Nc1cc(NC(=O)O*)ccc1C,5.0413
*CCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,4.832
*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,5.0895
*CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,5.2905
*CCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,4.9708
*CCCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,5.0994
*CCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,5.6759
*CCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,5.5232
*CCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,5.628
*CCCCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,5.664
*CCCCCCCCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,5.353
*Cc1cc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)cc(C(C)(C)C)c1,4.7039
*CCOC(=O)NCCNC(=O)O*,6.1962
*CCOC(=O)NCCC(C)NC(=O)O*,6.4089
*CC(C)(C)COC(=O)NCCNC(=O)O*,6.4914
*CCCCOC(=O)NCCNC(=O)O*,6.2788
*CCOC(=O)NCCCC(CCNC(=O)O*)OC,5.8395
*CC(C)(C)COC(=O)NCCCC(CCNC(=O)O*)OC,6.1723
*CC=CCOC(=O)NCCCCCCNC(=O)O*,5.7218
*OC1CCC(OC(=O)NCCNC(*)=O)CC1,6.0582
*CCOC(=O)NC1CCC(NC(=O)O*)CC1,6.3209
*C(=O)OCCOC(=O)N1CCN(*)CC1,5.8752
*CCOC(=O)Nc1ccc(NC(=O)O*)cc1,4.8391
*CCOC(=O)Nc1cccc(NC(=O)O*)c1,5.098
*C(=O)OCCOC(=O)N1CC(C)N(*)CC1C,5.9632
*CCOC(=O)N(C)c1ccc(C)c(N(C)C(=O)O*)c1,5.1683
*C(=O)OCC(C)(C)COC(=O)N1CCN(*)CC1,5.8163
*C(=O)OCC(C)(C)COC(=O)N1CCN(*)C(C)C1,5.8979
*C(=O)OCC(C)(C)COC(=O)N1CC(C)N(*)CC1C,5.8365
*CC(C)(C)COC(=O)Nc1ccc(NC(=O)O*)cc1,4.8883
*CC(C)(C)COC(=O)Nc1ccc(C)c(NC(=O)O*)c1,5.1704
*C(=O)OCCCCOC(=O)N1CCN(*)CC1,5.8653
*C(=O)OCCCCCCOC(=O)N1CCN(*)CC1,5.9678
*CCOC(=O)Nc1ccc(-c2ccc(NC(=O)O*)c(C)c2)cc1C,4.3385
*CCOC(=O)Nc1cccc2c(NC(=O)O*)cccc12,3.9352
*CCOC(=O)Nc1ccc(C(C)(C)c2ccc(NC(=O)O*)cc2)cc1,4.7807
*CC(C)(C)COC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)c(C)c2)cc1C,4.5157
*C(=O)Oc1ccc(OC(=O)N2CCN(*)CC2)cc1,5.2692
*C(=O)OC1CCC(OC(=O)N2CCN(*)CC2)CC1,5.8355
*C(=O)OC1CCC(OC(=O)N2CC(C)N(*)CC2C)CC1,5.8738
*C(=O)Oc1ccc(OC(=O)N2CC(C)N(*)CC2C)cc1,5.5219
*CCCCCCOC(=O)NCCCCNC(=O)O*,6.3921
*CC(C)(C)COC(=O)NC1CCC(CC2CCC(NC(=O)O*)CC2)CC1,5.9159
*CCCCCCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N*,5.8961
*CCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,6.321
*CCCCCOC(=O)NC(=O)C1CC1C(=O)NC(=O)O*,6.0047
*COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCc3cocc3*)cc2)cc1,4.6344
*CCCCCCNC(=O)N*,5.7413
*CCCCCCCCCNC(=O)N*,5.822
*CCCCCCCCCCNC(=O)N*,5.6429
*CCCCCCNC(=O)NCCNC(=O)N*,6.0459
*CCCCCCNC(=O)NCCCNC(=O)N*,5.6415
*CCCCCCNC(=O)NCCCCNC(=O)N*,5.3951
*CCCCCCNC(=O)NCCCCCNC(=O)N*,5.9068
*CCCCCCCNC(=O)NCCCCCCNC(=O)N*,5.6622
*CCCCCCCCNC(=O)NCCCCCCNC(=O)N*,5.7995
*CCCCCCCCCNC(=O)NCCCCCCNC(=O)N*,5.7131
*CCCCCCCCCCNC(=O)NCCCCCCNC(=O)N*,5.6863
*CCCCCCCCCCCCNC(=O)NCCCCCCNC(=O)N*,5.7649
*CCCCCCCCCCCCNC(=O)NCCCCCCCCCCNC(=O)N*,5.6621
*CCCCCCCCCCCCCCCCCCNC(=O)NCCCCCCCCCCNC(=O)N*,5.6443
*C(=O)NCCCCCCNC(=O)N1CCN(*)CC1,5.4634
*CCCCCCCCCCNC(=O)NCCCCCCCCNC(=O)N*,5.9409
*NC(CCCCNC(=O)NCCNC(*)=O)C(=O)OC,5.4494
*NC(CCCCNC(=O)NCCCCCNC(*)=O)C(=O)OC,5.5834
*NC(CCCCNC(=O)NCCCNC(*)=O)C(=O)OC,5.6996
*NC(C)CNC(=O)NC(CCCCNC(*)=O)C(=O)OC,5.7921
*NC(CCCCNC(*)=O)C(=O)OC,6.2157
*CCCC1CC(=O)N(*)C(=O)C1,5.8014
*c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.3733
*c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)cc2)cc1,2.0871
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,2.5383
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc2)C3=O)cc1,2.3605
*c1ccc(Sc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.5188
*CCCCC(C)CCn1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,3.7606
*CCCCCCCCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,3.7854
*c1ccc2c(c1)Cc1cc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)ccc1-2,2.1333
*C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,2.7403
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)F)cc5C4=O)cc3)cc1)C2=O,2.6011
*c1cccc(C(F)(F)C(F)(F)C(F)(F)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,3.4025
*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,2.4779
*C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)c1,3.0501
*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,2.5578
*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,2.7174
*C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,3.3421
*c1ccc(Cc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.6697
*c1ccc(C(CCCCCCCC)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.4696
*c1ccc(C(=O)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.9955
*c1ccc(-c2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)cc2)cc1,2.1515
*c1ccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)cc1,2.8625
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.1894
*c1ccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c(C)c1,2.9393
*c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n(*)c(=O)c8cc7c6=O)cc5)cc4)c3)cc2)cc1,2.3756
*c1ccc(Oc2cccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)c2)cc1,2.3531
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,2.1293
*c1ccc(Cc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,2.9129
*c1ccc2c(c1)Cc1cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)ccc1-2,2.6588
*c1ccc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,3.4309
*c1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,2.83
*c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)nc1,3.2895
*c1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)c4)cc3)cc2)c1,2.9006
*c1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1,3.4906
*c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,3.0187
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,3.3361
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)c1)C2=O,2.497
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)N(C)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)c1)C2=O,2.3447
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Cc3ccc(C(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc3)c1)C2=O,2.9158
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)c3cccc(C(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)c3)cc1)C2=O,2.9294
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(*)cc4C3=O)c1C)C2=O,3.3303
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(OC)c3)cc1OC)C2=O,2.4885
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(-c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc3)cc1)C2=O,2.3242
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)Cc1cc(N4C(=O)c5ccc(*)cc5C4=O)ccc1-3)C2=O,2.2777
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,2.5757
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,2.66
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,2.7406
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(*)cc4C3=O)nc1)C2=O,3.0206
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(*)cc4C3=O)cc1)C2=O,2.8765
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,2.4523
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,2.4449
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOCCOc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,2.5902
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.0335
*c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,3.1735
*c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5cccc(Oc6cccc7c6C(=O)N(*)C7=O)c5)c4C3=O)cc2)cc1,2.949
*c1cccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,3.2083
*c1ccc(C(C)(C)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.5724
*C(=O)NCCNC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,3.6854
*c1ccc(C2(c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,2.7114
*c1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)c2)cc1,2.46
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Sc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,2.9567
*CCCCCCCCCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,3.7892
*CCCCCCCCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3c(Br)c2c1=O,3.5814
